หมายเลขทางหลวง,หมายเลขตอนควบคุม,ชื่อตอน,รถยนต์นั่งไม่เกิน 7 คน,รถยนต์นั่งเกิน  7 คน,รถโดยสารขนาดเล็ก,รถโดยสารขนาดกลาง,รถโดยสารขนาดใหญ่,รถบรรทุกขนาดเล็ก,รถบรรทุกขนาดกลาง,รถบรรทุกขนาดใหญ่,รถบรรทุกพ่วง,รถบรรทุกกึ่งพ่วง,รวม,รถจักรยานยนต์,จังหวัด
2046,101,เสลภูมิ - บ้านงิ้ว,13345532,14908681,1251695,358467,240937,3308470,558268,205678,188048,88148,34453924,8133076,ร้อยเอ็ด
2046,102,บ้านงิ้ว - ลำน้ำยัง,17514183,2061162,0,0,546606,32568636,2539443,2175038,2436954,2539443,62381465,17275042,ร้อยเอ็ด
2046,200,ลำน้ำยัง - กุฉินารายณ์,7815454,6854304,757517,794171,1022240,10063568,3836455,2215532,1881574,1816411,37057226,7705492,กาฬสินธุ์
2047,100,กุดโจด - กุดแห่,2213714,1101146,150779,13707,6854,7943328,109658,45691,102804,75390,11763071,6426397,ยโสธร
2049,100,ม่วงสามสิบ - พนา,43397953,45928680,3755850,98368,71540,25351988,760113,259333,134138,116253,119874216,9300200,อุบลราชธานี
2050,100,อุบลราชธานี - ตระการพืชผล,125715917,149306167,28470453,10617951,26178473,147980872,50298840,5768931,2307572,1839821,548484997,52653188,อุบลราชธานี
2050,201,ตระการพืชผล - ห้วยยาง,22513118,12336115,5146856,3944756,3489592,63933053,5602020,3349541,2357517,1820657,124493225,51421875,อุบลราชธานี
2050,202,ห้วยยาง - เขมราฐ,25817974,22996245,3860869,2103624,3049833,25184352,3438454,2281038,1782589,1850176,92365154,26130561,อุบลราชธานี
2051,100,ชัยภูมิ - ตาดโตน,12840326,11688769,173202,168521,93623,11407902,2340563,973674,1268585,533648,41488813,4100666,ชัยภูมิ
2054,100,ลาดใหญ่ - ช่องสามหมอ,5948546,3288327,1231583,788213,344843,27895355,3953381,3423801,2376955,1551795,50802799,17574689,ชัยภูมิ
2055,100,หนองสองห้อง - โคกสะอาด,6066840,4899745,10283,30848,0,12293063,1511569,575836,694088,442160,26524432,4138819,ชัยภูมิ
2061,100,ทางพาด - ห้วยตะกั่ว,260610,122640,9198,15841,10220,674520,148190,125195,126217,90958,1583589,416465,บุรีรัมย์
2061,200,ห้วยตะกั่ว - พุทไธสง,13211598,6256454,31759,44462,0,8155621,3404527,3404527,3226679,2064312,39799939,7069475,บุรีรัมย์
2062,100,บ้านทุ่ม - มัญจาคีรี,492020,622690,26280,27740,13323,193268,114610,79570,78475,66795,1714771,173375,ขอนแก่น
2062,200,บ้านทุ่ม - มัญจาคีรี,41313935,52286034,2206679,2329272,1118664,16228285,9623572,6681334,6589389,5608643,143985807,14557952,ขอนแก่น
2063,100,บรบือ - โคกสี,29950597,3520856,198194,268145,0,3194419,2168474,489656,268145,58292,40116778,18385399,มหาสารคาม
2065,100,พล - ลำชี,35443064,4504147,457641,1047756,144518,4889529,2794017,1674001,1348836,1746260,54049769,27301878,ขอนแก่น
2065,200,ลำชี - คอนสวรรค์,771559,161398,0,0,0,2983886,358224,283430,255874,220445,5034816,1531308,ชัยภูมิ
2067,101,ดอนหวาย - โนนสูง,5324941,2570213,90958,46778,98754,10857786,395018,150730,163724,62371,19761273,4493325,นครราชสีมา
2067,102,โนนสูง - ขามสะแกแสง,4958870,895906,256788,136954,108422,11572599,502164,91303,188312,0,18711318,8143047,นครราชสีมา
2068,100,โคกกรวด - หนองสรวง,38034263,36498308,6702346,1869520,2769372,16468843,3739040,4274297,4119150,3025365,117500504,7726316,นครราชสีมา
2068,200,หนองสรวง - โนนไทย,9563489,3960637,80501,0,394454,1964218,1151161,402504,829158,547405,18893527,3582283,นครราชสีมา
2069,100,บำเหน็จณรงค์ - ซับใหญ่,3266052,6648551,704225,38816,16635,3415769,853942,449151,421426,11090,15825657,8617054,ชัยภูมิ
2072,100,หนองปล้อง - พระบึง,26247588,9500512,121180,60590,12118,9967055,8870376,133298,24236,66649,55003602,16825843,นครราชสีมา
2073,101,นางรอง - บัวตารุ่ง,4429713,1311591,593928,49494,49494,11522822,931106,436166,742410,228910,20295634,5892879,บุรีรัมย์
2073,102,บัวตารุ่ง - ลำปลายมาศ,17284575,5659325,1200850,1022000,562100,33930400,1379700,1558550,1622425,1609650,65829575,23058875,บุรีรัมย์
2073,103,ลำปลายมาศ - หนองโดนน้อย,9509765,3147230,1392950,743605,439879,10206241,628399,560322,429406,397986,27455783,9949645,บุรีรัมย์
2073,200,หนองโดนน้อย - ชุมพวง,6597342,4352028,304919,0,0,6929981,1857235,1201197,1256637,1635476,24134815,6144583,นครราชสีมา
2074,101,บุรีรัมย์ - คูเมือง,39772198,30521651,4535087,3246710,1971217,111599216,4973135,3439967,2022752,1146656,203228589,61700375,บุรีรัมย์
2074,102,คูเมือง - ลำน้ำมูล,7503612,2613079,2127622,347611,293672,17350604,1618191,1408426,1108761,719196,35090774,7881190,บุรีรัมย์
2074,103,ลำน้ำมูล - พุทไธสง,10274701,2962460,0,0,136598,9617325,3248462,3957062,2206905,1587947,33991460,3905838,บุรีรัมย์
2076,100,ท่าตูม - หนองฮู,30605369,29867277,1094412,623561,419949,29307345,15499933,2545145,1323475,1018058,112304524,22371825,สุรินทร์
2076,200,หนองฮู - ส้มป่อยน้อย,8934499,2233625,838589,485911,78373,11505127,1050196,376189,258630,172420,25933559,6551966,ศรีสะเกษ
2077,101,สุรินทร์ - ลำดวน,28767844,57200041,734230,216773,27971,6852817,3852961,1048901,1090857,895062,100687457,31166330,สุรินทร์
2077,102,ลำดวน - สังขะ,38722017,76992246,988287,291780,37649,9224010,5186153,1411838,1468312,1204769,135527061,41950421,สุรินทร์
2077,103,สังขะ - บัวเชด,22653807,10747055,1175583,802256,468645,10167206,7387111,1652171,1405934,1525081,57984849,16593199,สุรินทร์
2079,101,รัตนบุรี - ห้วยจริง,9052666,1373988,895701,130442,34785,13426817,1321811,69569,182619,17392,26505790,7904778,สุรินทร์
2079,102,ห้วยจริง - ศีขรภูมิ,6251184,948787,618513,90075,24020,9271689,912757,48040,126105,12010,18303180,5458527,สุรินทร์
2081,100,ตาฮะ -  ลำพังชู,56737117,41410602,11966286,8896148,7784129,85069414,12909084,12546469,12522295,10249910,260091454,52579135,สุรินทร์
2081,200,ลำพังชู - พุทไธสง,6194247,2849261,125090,88026,60228,6768733,3317189,1936571,1019248,546688,22905281,4734870,บุรีรัมย์
2083,101,ส้มป่อยน้อย - หัวช้าง,5459187,2438604,39275,46416,24993,8051320,628396,378466,1014002,257071,18337730,3798938,ศรีสะเกษ
2083,102,หัวช้าง - สะเดา,10519295,24731254,288080,218243,122216,2383209,1204699,768214,742025,261891,41239126,15599983,ศรีสะเกษ
2083,200,สะเดา - คำเขื่อนแก้ว,47159993,43507309,364284,344593,354438,20094686,18352031,246138,305211,265829,130994512,17485626,ยโสธร
2085,100,กันทรลักษ์ - กันทรารมย์,91527064,18716111,1153867,1173424,1232095,12105823,6688516,2894446,2698875,2268620,140458841,24485445,ศรีสะเกษ
2086,100,กู่พระโกนา - บ้านด่าน,34654750,22033813,3890015,2631763,2036255,17557894,18211033,4600783,4158954,3525026,113300286,26644201,ร้อยเอ็ด
2086,201,บ้านด่าน - เมืองน้อย,26657030,74114622,883519,479625,25243,2170932,3130182,1565091,1161196,302921,110490361,54500501,ศรีสะเกษ
2086,202,เมืองน้อย - กันทรารมย์,14214224,10289401,190937,148507,90165,8905105,2057880,1458549,705407,625850,38686025,2137437,ศรีสะเกษ
2087,100,เหล่าผักใส - ท่าห้วยหลัว,1550239,107969,11280,0,0,1147370,133752,56402,6446,0,3013458,1590526,สกลนคร
2088,100,ทางเข้าบ้านมาย,152335,107556,17140,13498,15855,369161,97700,68562,46065,19069,906941,278746,สกลนคร
2089,100,มวกเหล็ก - แสลงพัน,14112389,11127076,1160634,1120214,1212603,8984811,3337545,3106573,1160634,866145,46188624,9926022,สระบุรี
2089,200,แสลงพัน - คลองท่าข้าม,22247597,22156843,823265,622310,680652,7299182,2599442,2113262,1549294,738994,60830841,16471778,สระบุรี
2089,301,คลองท่าข้าม - น้ำตกวังก้านเหลือง,25640345,11448794,7962840,6547224,7255032,29082061,9245742,10599425,7794736,6352577,121928776,15925680,ลพบุรี
2089,302,น้ำตกวังก้านเหลือง - ลำนารายณ์,12178152,6502986,3136518,2598435,2828385,13852188,3541230,3421656,2722608,2363886,53146044,7974666,ลพบุรี
2090,100,ปางแก - อุทยานแห่งชาติเขาใหญ่,83451374,41634857,3538055,3010374,2785461,11444612,8235276,8088218,5138397,4333901,171660525,30103740,นครราชสีมา
2091,101,สว่างแดนดิน - โคกสี,12864060,1268740,682550,64240,48180,26964740,1019810,409530,152570,80300,43554720,19087310,สกลนคร
2091,102,โคกสี - หนองแวง,11015386,3676268,992861,590350,201256,20635400,1663712,966027,1140448,764771,41646479,12370506,สกลนคร
2092,100,เหล่าอุดม  - ท่าห้วยหลัว,2486909,627764,289737,155216,131072,6998528,538083,320780,234549,210404,11993042,3083630,อุดรธานี
2092,200,ท่าห้วยหลัว - กุดเรือคำ,9241423,4078561,228797,129320,29843,5461293,2984313,1163882,1004719,596863,24919014,7550312,สกลนคร
2094,101,พรรณานิคม - ผาอินทร์,2692970,750805,316455,24820,18615,9518470,763215,74460,155125,105485,14420420,5150150,สกลนคร
2094,102,ผาอินทร์ - ท่าก้อน,84291072,29998156,3694438,800178,340501,14352126,4000889,1106629,1021504,1038529,140644022,58140580,สกลนคร
2094,200,ท่าก้อน - เซกา,7425722,6333704,199133,141320,115625,8774685,918580,976393,423960,449654,25758776,5826237,บึงกาฬ
2095,100,พรเจริญ - โซ่พิสัย,11640580,2335453,1369480,1014883,1137158,26472538,2543320,1357253,1222750,1112703,50206118,20688930,บึงกาฬ
2095,200,โซ่พิสัย - ปากคาด,46767275,20460683,696534,584591,447772,2599564,1529887,870667,634343,398019,74989335,32028120,บึงกาฬ
2096,101,หนองเม็ก - บ้านดุง,22411000,21929200,5037000,4438400,1985600,30061400,11110600,4964000,2117000,2467400,106521600,29185400,อุดรธานี
2096,102,บ้านดุง - หนองกา,11134991,3732170,1015068,369116,984309,28380899,3629638,2255707,2347986,1548235,55398119,11832210,อุดรธานี
2096,200,หนองกา - คำตากล้า,25135763,7161244,469255,469255,489658,29318256,2060643,550865,958913,612072,67225924,38682960,สกลนคร
2097,100,นาคำไฮ - หนองแวง,32894348,23926298,3920648,2954858,2081048,16544903,13279613,12739230,10071810,7473375,125886131,23661855,หนองบัวลำภู
2097,200,หนองแวง - ข้าวสาร,6316119,624453,258531,139209,47729,3074534,696046,441492,1165380,409673,13173166,3794444,อุดรธานี
2098,100,บ้านผือ - ข้าวสาร,11997194,1699685,511894,278311,203763,2509769,1008878,442316,1053606,367768,20073184,8085930,อุดรธานี
2099,100,อาฮี - ท่าลี่,1755654,140042,78560,13663,13663,58066,2988711,85392,126380,105886,5366017,2486608,เลย
2101,101,ห้วยผึ้ง - น้ำปุ้น,6336400,3325150,131400,36500,14600,9796600,485450,511000,233600,83950,20954650,8340250,กาฬสินธุ์
2101,102,น้ำปุ้น - นาคู,6653220,3491408,137970,38325,15330,10286430,509723,536550,245280,88148,22002384,8757263,กาฬสินธุ์
2104,101,จอมมณี - ดอนพัฒนา,3328818,2525198,346276,274407,382210,5282335,1123762,476946,405077,339742,14484771,4125905,นครพนม
